TournamentName,Surface,Series,MatchDate,PlayerASurname,PlayerAFirstName,PlayerBSurname,PlayerBFirstName,PlayerAGames,PlayerBGames,ExpectedMatchOutcome,MatchOutcomeProbability,BookmakerName,Source,OddAfterCommission,Edge,ObservedMatchOutcome,TeamAScore,TeamBScore,MatchComment
Winston-Salem Open,Hard,ATP,19-08-2013,Andujar,Pablo,Lu,Yen-Hsun,80,49,Home Win,0.401830000,Pinnacle Sports,Best Betting,2.750000,0.1050325000000,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,19-08-2013,Berankis,Ricardas,De Schepper,Kenny,35,20,Home Win,0.592239840,Boylesports,Best Betting,2.150000,0.2733156560000,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,19-08-2013,Gimeno-Traver,Daniel,Roger-Vasselin,Edouard,50,61,Home Win,0.538040388,Bwin,Odds Checker Mobi,2.900000,0.5603171252000,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,19-08-2013,de Bakker,Thiemo,Sijsling,Igor,14,51,Away Win,0.575574655,Marathonbet.co.uk,Best Betting,1.840000,0.0590573652000,Home Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Verdasco,Fernando,Smyczek,Tim,84,23,Home Win,0.764990189,Sporting Bet,Odds Checker Mobi,1.440000,0.1015858721600,Home Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Johnson,Steve,Seppi,Andreas,18,93,Away Win,0.761337738,Marathonbet.co.uk,Best Betting,1.700000,0.2942741546000,Home Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Monfils,Gael,Pella,Guido,56,19,Home Win,0.916844483,Betway,Odds Checker Mobi,1.350000,0.2377400520500,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Rufin,Guillaume,Robredo,Tommy,25,58,Away Win,0.785576403,Pinnacle Sports,Best Betting,1.420000,0.1155184922600,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Monaco,Juan,Mahut,Nicolas,88,42,Home Win,0.738743506,Boylesports,Best Betting,1.620000,0.1967644797200,Home Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Blake,James,Paire,Benoit,41,95,Away Win,0.520074355,Pinnacle Sports,Best Betting,1.950000,0.0141449922500,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Gimeno-Traver,Daniel,Dolgopolov,Alexandr,51,81,Home Win,0.450598246,Ladbrokes,Best Betting,3.000000,0.3517947380000,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Kudla,Denis,Berankis,Ricardas,16,36,Away Win,0.795844890,Sporting Bet,Odds Checker Mobi,1.800000,0.4325208020000,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Bautista-Agut,Roberto,Klizan,Martin,45,63,Home Win,0.619851861,Pinnacle Sports,Best Betting,2.200000,0.3636740942000,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Sousa,Joao,Bogomolov Jr.,Alex,18,37,Away Win,0.777007521,Stan James,Best Betting,1.620000,0.2587521840200,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,20-08-2013,Goffin,David,Tursunov,Dmitry,55,41,Away Win,0.697885530,888sport,Best Betting,1.630000,0.1375534139000,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Nieminen,Jarkko,Querrey,Sam,80,89,Away Win,0.643737721,Stan James,Best Betting,1.570000,0.0106682219700,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Verdasco,Fernando,Haase,Robin,85,78,Home Win,0.765704827,Stan James,Best Betting,1.730000,0.3246693507100,Home Win,2,1,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Monaco,Juan,Dolgopolov,Alexandr,89,82,Home Win,0.684529817,Stan James,Best Betting,1.900000,0.3006066523000,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Berankis,Ricardas,Bautista-Agut,Roberto,37,46,Home Win,0.561432793,888sport,Best Betting,2.650000,0.4877969014500,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Melzer,Jurgen,Paire,Benoit,73,96,Home Win,0.361735039,Pinnacle Sports,Best Betting,2.840000,0.0273275107600,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Lu,Yen-Hsun,Johnson,Steve,51,19,Home Win,0.509459504,Pinnacle Sports,Best Betting,2.090000,0.0647703633600,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,21-08-2013,Bogomolov Jr.,Alex,Tursunov,Dmitry,38,42,Away Win,0.705206920,Marathonbet.co.uk,Best Betting,1.530000,0.0789665876000,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,22-08-2013,Dolgopolov,Alexandr,Lu,Yen-Hsun,83,52,Away Win,0.449979846,Ladbrokes,Best Betting,2.620000,0.1789471965200,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,22-08-2013,Verdasco,Fernando,Monfils,Gael,86,58,Home Win,0.500000000,Marathonbet.co.uk,Best Betting,2.320000,0.1600000000000,Away Win,2,1,Completed
Winston-Salem Open,Hard,ATP,22-08-2013,Tursunov,Dmitry,Melzer,Jurgen,43,74,Away Win,0.425714940,Pinnacle Sports,Best Betting,2.740000,0.1664589356000,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,22-08-2013,Berankis,Ricardas,Querrey,Sam,38,90,Away Win,0.734979423,Pinnacle Sports,Best Betting,1.420000,0.0436707806600,Away Win,2,0,Completed
Winston-Salem Open,Hard,ATP,23-08-2013,Monfils,Gael,Dolgopolov,Alexandr,59,83,Home Win,0.715906355,Pinnacle Sports,Best Betting,1.610000,0.1526092315500,Home Win,2,0,Completed
Winston-Salem Open,Hard,ATP,23-08-2013,Querrey,Sam,Melzer,Jurgen,90,74,Home Win,0.687418397,Marathonbet.co.uk,Best Betting,1.530000,0.0517501474100,Away Win,2,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Harrison,Ryan,Nadal,Rafael,61,93,Away Win,0.997791643,32Red bet,Best Betting,1.030000,0.0277253922900,Away Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Gasquet,Richard,Russell,Michael,96,35,Away Win,0.130481182,Marathonbet.co.uk,Best Betting,10.500000,0.3700524110000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Kyrgios,Nick,Ferrer,David,2,119,Home Win,0.085963695,Marathonbet.co.uk,Best Betting,13.000000,0.1175280350000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Ramos,Albert,Tomic,Bernard,82,72,Home Win,0.500000000,Marathonbet.co.uk,Best Betting,3.400000,0.7000000000000,Away Win,3,2,Completed
US Open,Hard,Grand Slam,26-08-2013,Verdasco,Fernando,Dodig,Ivan,85,70,Away Win,0.453147483,Marathonbet.co.uk,Best Betting,2.800000,0.2688129524000,Away Win,3,2,Completed
US Open,Hard,Grand Slam,26-08-2013,Cuevas,Pablo,Tipsarevic,Janko,2,100,Home Win,0.198967246,Betfair,Best Betting,13.587500,1.8352832555000,Away Win,2,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Robredo,Tommy,Matosevic,Marinko,60,69,Home Win,0.640434346,Stan James,Best Betting,1.620000,0.0375036405200,Home Win,3,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Evans,Daniel,Nishikori,Kei,3,80,Away Win,0.886909142,Stan James,Best Betting,1.170000,0.0376836961400,Home Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,De Schepper,Kenny,Klahn,Bradley,21,5,Home Win,0.550758667,Sporting Bet,Best Betting,2.450000,0.3493587341500,Away Win,3,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Gulbis,Ernests,Haider-Maurer,Andreas,64,9,Home Win,0.923303305,32Red bet,Best Betting,1.090000,0.0064006024500,Away Win,3,2,Completed
US Open,Hard,Grand Slam,26-08-2013,Bautista-Agut,Roberto,Bellucci,Thomaz,46,58,Away Win,0.466990209,Marathonbet.co.uk,Best Betting,2.440000,0.1394561099600,Home Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Lopez,Feliciano,Serra,Florent,78,11,Away Win,0.142930396,Marathonbet.co.uk,Best Betting,7.900000,0.1291501284000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Kuznetsov,Andrey,Sela,Dudi,32,27,Away Win,0.919333044,Ladbrokes,Best Betting,1.400000,0.2870662616000,Away Win,3,2,Completed
US Open,Hard,Grand Slam,26-08-2013,Williams,Rhyne,Davydenko,Nikolay,17,77,Away Win,0.880562054,Marathonbet.co.uk,Best Betting,1.220000,0.0742857058800,Away Win,3,2,Completed
US Open,Hard,Grand Slam,26-08-2013,Bedene,Aljaz,Tursunov,Dmitry,35,44,Home Win,0.253348035,Marathonbet.co.uk,Best Betting,4.950000,0.2540727732500,Away Win,3,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Robert,Stephane,Olivetti,Albano,3,1,Away Win,0.492817661,Pinnacle Sports,Best Betting,2.540000,0.2517568589400,Home Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Haase,Robin,Dancevic,Frank,78,9,Away Win,0.561596133,Marathonbet.co.uk,Best Betting,3.100000,0.7409480123000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,26-08-2013,Kukushkin,Mikhail,Martin,Andrej,22,0,Away Win,0.346893359,Marathonbet.co.uk,Best Betting,3.650000,0.2661607603500,Home Win,3,0,Completed
US Open,Hard,Grand Slam,26-08-2013,Struff,Jan-Lennard,Rufin,Guillaume,9,26,Home Win,0.558235822,Pinnacle Sports,Best Betting,2.860000,0.5965544509200,Away Win,3,2,Completed
US Open,Hard,Grand Slam,27-08-2013,Federer,Roger,Zemlja,Grega,111,43,Home Win,0.969326113,Marathonbet.co.uk,Best Betting,1.040000,0.0080991575200,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Djokovic,Novak,Berankis,Ricardas,128,39,Away Win,0.023923189,Betfair,Best Betting,54.200000,0.3636217730000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Fabbiano,Thomas,Raonic,Milos,0,87,Home Win,0.059048067,Betfair,Best Betting,17.648750,0.0938654411750,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Pella,Guido,Querrey,Sam,20,89,Away Win,0.913678912,Marathonbet.co.uk,Best Betting,1.150000,0.0507307488000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Isner,John,Volandri,Filippo,101,36,Home Win,0.973954589,Pinnacle Sports,Best Betting,1.030000,0.0031732266700,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Lorenzi,Paolo,Berdych,Tomas,54,114,Home Win,0.059828100,Betfair,Best Betting,25.320000,0.5914274600000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Ungur,Adrian,Monfils,Gael,18,61,Away Win,0.976578978,10Bet,Best Betting,1.140000,0.1133000349200,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Haas,Tommy,Mathieu,Paul-Henri,100,45,Away Win,0.186520389,Marathonbet.co.uk,Best Betting,9.400000,0.7532916566000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Sock,Jack,Petzschner,Philipp,28,25,Away Win,0.585120376,Marathonbet.co.uk,Best Betting,2.640000,0.5447177926400,Home Win,2,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Kamke,Tobias,Johnson,Steve,48,20,Home Win,0.639064902,Pinnacle Sports,Best Betting,2.440000,0.5593183608800,Home Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Altamirano,Collin,Kohlschreiber,Philipp,0,84,Home Win,0.101351826,Marathonbet.co.uk,Best Betting,41.000000,3.1554248660000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Young,Donald,Klizan,Martin,26,64,Away Win,0.512618308,Marathonbet.co.uk,Best Betting,2.100000,0.0764984468000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Benneteau,Julien,Przysiezny,Michal,72,8,Away Win,0.139891621,Betfair,Best Betting,7.089500,0.0365969116100,Home Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Istomin,Denis,Almagro,Nicolas,89,108,Away Win,0.742595550,32Red bet,Best Betting,1.480000,0.0990414140000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Zeballos,Horacio,Mannarino,Adrian,38,17,Home Win,0.439552945,Pinnacle Sports,Best Betting,3.640000,0.5999727198000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Sousa,Joao,Dimitrov,Grigor,19,83,Home Win,0.118873735,Matchbook.com,Best Betting,13.587500,0.6939507237500,Home Win,3,2,Completed
US Open,Hard,Grand Slam,27-08-2013,Mayer,Florian,Monaco,Juan,77,88,Away Win,0.803243966,Sporting Bet,Best Betting,1.750000,0.4056769405000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Andujar,Pablo,de Bakker,Thiemo,80,16,Away Win,0.633952312,Boylesports,Best Betting,1.670000,0.0587003610400,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Lu,Yen-Hsun,Gimeno-Traver,Daniel,53,52,Away Win,0.405353060,Marathonbet.co.uk,Best Betting,3.100000,0.2565944860000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Montanes,Albert,Roger-Vasselin,Edouard,49,59,Home Win,0.456677862,Stan James,Best Betting,3.000000,0.3700335860000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Vesely,Jiri,Kudla,Denis,2,17,Away Win,0.634272150,Stan James,Best Betting,2.200000,0.3953987300000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,27-08-2013,Kubot,Lukasz,Nieminen,Jarkko,58,80,Home Win,0.419420260,Pinnacle Sports,Best Betting,4.050000,0.6986520530000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,27-08-2013,Stakhovsky,Sergiy,Chardy,Jeremy,52,73,Away Win,0.666564155,Pinnacle Sports,Best Betting,1.710000,0.1398247050500,Away Win,3,2,Completed
US Open,Hard,Grand Slam,27-08-2013,Becker,Benjamin,Rosol,Lukas,38,60,Away Win,0.503987198,Marathonbet.co.uk,Best Betting,2.620000,0.3204464587600,Home Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Garcia-Lopez,Guillermo,Del Potro,Juan-Martin,69,109,Home Win,0.085731190,32Red bet,Best Betting,15.000000,0.2859678500000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Murray,Andy,Llodra,Michael,104,39,Away Win,0.069619707,Betfair,Best Betting,25.320000,0.8518842062000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Hewitt,Lleyton,Baker,Brian,54,31,Home Win,0.801924276,Marathonbet.co.uk,Best Betting,1.430000,0.1467517146800,Home Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Blake,James,Karlovic,Ivo,41,41,Away Win,0.533481069,Marathonbet.co.uk,Best Betting,2.080000,0.1096406235200,Away Win,3,2,Completed
US Open,Hard,Grand Slam,28-08-2013,Brands,Daniel,Anderson,Kevin,48,98,Away Win,0.796140216,Paddy Power,Odds Checker Mobi,1.330000,0.0588664872800,Away Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Wawrinka,Stanislas,Stepanek,Radek,93,54,Home Win,0.710960745,Marathonbet.co.uk,Best Betting,1.520000,0.0806603324000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Smyczek,Tim,Duckworth,James,24,9,Away Win,0.410575331,32Red bet,Best Betting,2.690000,0.1044476403900,Home Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Ram,Rajeev,Fognini,Fabio,27,93,Home Win,0.354234242,Marathonbet.co.uk,Best Betting,5.500000,0.9482883310000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Lacko,Lukas,Devvarman,Somdev,40,22,Home Win,0.426604199,Marathonbet.co.uk,Best Betting,2.740000,0.1688955052600,Away Win,3,2,Completed
US Open,Hard,Grand Slam,28-08-2013,Paire,Benoit,Bogomolov Jr.,Alex,95,38,Away Win,0.429731586,Marathonbet.co.uk,Best Betting,3.200000,0.3751410752000,Away Win,3,2,Completed
US Open,Hard,Grand Slam,28-08-2013,Baghdatis,Marcos,Soeda,Go,69,38,Home Win,0.775910846,Marathonbet.co.uk,Best Betting,1.430000,0.1095525097800,Home Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Mahut,Nicolas,Youzhny,Mikhail,41,89,Home Win,0.271290039,Betfair,Best Betting,5.826000,0.6494434371200,Away Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Sijsling,Igor,Gojowczyk,Peter,52,0,Home Win,0.725959003,Marathonbet.co.uk,Best Betting,1.540000,0.1179768646200,Away Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Goffin,David,Dolgopolov,Alexandr,54,83,Away Win,0.641815696,Paddy Power,Best Betting,1.570000,0.0076506427200,Away Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Hanescu,Victor,Mayer,Leonardo,49,44,Home Win,0.470987524,32Red bet,Best Betting,2.210000,0.0408824280400,Away Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Seppi,Andreas,Malisse,Xavier,93,70,Away Win,0.344899194,Marathonbet.co.uk,Best Betting,3.100000,0.0691875014000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,28-08-2013,Melzer,Jurgen,Donskoy,Evgeny,73,27,Home Win,0.825780219,Paddy Power,Best Betting,1.360000,0.1230610978400,Away Win,3,0,Completed
US Open,Hard,Grand Slam,28-08-2013,Zopp,Jurgen,Granollers,Marcel,20,80,Home Win,0.300689868,Matchbook.com,Best Betting,7.811500,1.4566362215600,Away Win,3,2,Completed
US Open,Hard,Grand Slam,29-08-2013,Dutra Silva,Rogerio,Nadal,Rafael,13,94,Away Win,0.991222658,Winner,Odds Checker Mobi,1.020000,0.0110471111600,Away Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Bautista-Agut,Roberto,Ferrer,David,47,127,Away Win,0.923995054,32Red bet,Best Betting,1.170000,0.0810742131800,Away Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Isner,John,Monfils,Gael,102,62,Away Win,0.426735056,Bet 365,Best Betting,3.250000,0.3868889320000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Mannarino,Adrian,Querrey,Sam,18,90,Away Win,0.841230682,Stan James,Best Betting,1.290000,0.0851875797800,Home Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Andujar,Pablo,Raonic,Milos,81,87,Home Win,0.099897779,Sporting Bet,Best Betting,11.000000,0.0988755690000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Tomic,Bernard,Evans,Daniel,73,4,Home Win,0.799445746,Marathonbet.co.uk,Best Betting,1.430000,0.1432074167800,Away Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Lopez,Feliciano,Klahn,Bradley,82,6,Home Win,0.747058738,Sporting Bet,Best Betting,1.360000,0.0159998836800,Home Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Gasquet,Richard,Robert,Stephane,97,4,Away Win,0.085693671,Betfair,Best Betting,13.587500,0.2211348117500,Home Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Roger-Vasselin,Edouard,Kohlschreiber,Philipp,60,89,Home Win,0.282186062,Marathonbet.co.uk,Best Betting,3.900000,0.1005256418000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Gonzalez,Maximo,Sock,Jack,1,29,Home Win,0.257402552,Pinnacle Sports,Best Betting,4.110000,0.0579244887200,Away Win,3,1,Completed
US Open,Hard,Grand Slam,29-08-2013,Robredo,Tommy,Dancevic,Frank,61,10,Away Win,0.388354536,Marathonbet.co.uk,Best Betting,3.700000,0.4369117832000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Sela,Dudi,Tipsarevic,Janko,28,101,Home Win,0.323417357,Marathonbet.co.uk,Best Betting,3.100000,0.0025938067000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Sela,Dudi,Tipsarevic,Janko,28,101,Away Win,0.676582642,32Red bet,Best Betting,1.490000,0.0081081365800,Away Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Haider-Maurer,Andreas,Kukushkin,Mikhail,10,23,Away Win,0.767894894,Marathonbet.co.uk,Best Betting,1.520000,0.1672002388800,Away Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Dodig,Ivan,Davydenko,Nikolay,71,78,Away Win,0.419562608,Marathonbet.co.uk,Best Betting,2.520000,0.0572977721600,Home Win,3,0,Completed
US Open,Hard,Grand Slam,29-08-2013,Rufin,Guillaume,Tursunov,Dmitry,27,45,Away Win,0.883204449,32Red bet,Best Betting,1.310000,0.1569978281900,Away Win,1,1,Completed
US Open,Hard,Grand Slam,30-08-2013,Djokovic,Novak,Becker,Benjamin,129,39,Home Win,0.988414814,Winner,Odds Checker Mobi,1.020000,0.0081831102800,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Hewitt,Lleyton,Del Potro,Juan-Martin,55,109,Away Win,0.875777510,Sporting Bet,Odds Checker Mobi,1.170000,0.0246596867000,Home Win,3,2,Completed
US Open,Hard,Grand Slam,30-08-2013,Kudla,Denis,Berdych,Tomas,18,115,Away Win,0.974103685,Marathonbet.co.uk,Best Betting,1.050000,0.0228088692500,Away Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Murray,Andy,Mayer,Leonardo,105,45,Away Win,0.029493694,Betfair,Best Betting,39.760000,0.2328364092000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,30-08-2013,Haas,Tommy,Lu,Yen-Hsun,101,54,Away Win,0.183693613,Marathonbet.co.uk,Best Betting,6.700000,0.2307472071000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Young,Donald,Mayer,Florian,27,78,Away Win,0.692206386,Marathonbet.co.uk,Best Betting,1.680000,0.1629067284800,Away Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Granollers,Marcel,Ram,Rajeev,81,28,Home Win,0.760198771,Marathonbet.co.uk,Best Betting,1.410000,0.0718802671100,Home Win,3,2,Completed
US Open,Hard,Grand Slam,30-08-2013,Baghdatis,Marcos,Anderson,Kevin,70,99,Away Win,0.843258788,Marathonbet.co.uk,Best Betting,1.420000,0.1974274789600,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Benneteau,Julien,Chardy,Jeremy,73,74,Away Win,0.578317116,Marathonbet.co.uk,Best Betting,2.580000,0.4920581592800,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Seppi,Andreas,Devvarman,Somdev,94,23,Away Win,0.366328226,Bet Victor,Odds Checker Mobi,2.800000,0.0257190328000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Bogomolov Jr.,Alex,Smyczek,Tim,39,25,Home Win,0.669840986,Boylesports,Best Betting,1.730000,0.1588249057800,Away Win,3,2,Completed
US Open,Hard,Grand Slam,30-08-2013,Wawrinka,Stanislas,Karlovic,Ivo,94,42,Away Win,0.259873659,Sporting Bet,Best Betting,4.000000,0.0394946360000,Home Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Dolgopolov,Alexandr,Youzhny,Mikhail,84,90,Home Win,0.436982826,Marathonbet.co.uk,Best Betting,2.700000,0.1798536302000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Nieminen,Jarkko,Sousa,Joao,81,20,Home Win,0.841275799,Pinnacle Sports,Best Betting,1.330000,0.1188968126700,Away Win,3,2,Completed
US Open,Hard,Grand Slam,30-08-2013,Kamke,Tobias,Istomin,Denis,49,90,Home Win,0.394439755,Pinnacle Sports,Best Betting,3.280000,0.2937623964000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,30-08-2013,Donskoy,Evgeny,Gojowczyk,Peter,28,1,Home Win,0.681968172,Pinnacle Sports,Best Betting,1.690000,0.1525262106800,Home Win,3,2,Completed
US Open,Hard,Grand Slam,31-08-2013,Dodig,Ivan,Nadal,Rafael,72,95,Home Win,0.048966135,Betfair,Best Betting,23.515000,0.2094635345000,Away Win,3,0,Completed
US Open,Hard,Grand Slam,31-08-2013,Isner,John,Kohlschreiber,Philipp,103,90,Away Win,0.428709674,Marathonbet.co.uk,Best Betting,3.650000,0.5647903101000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,31-08-2013,Robredo,Tommy,Evans,Daniel,62,5,Away Win,0.302140828,Marathonbet.co.uk,Best Betting,4.400000,0.3294196432000,Home Win,3,1,Completed
US Open,Hard,Grand Slam,31-08-2013,Kukushkin,Mikhail,Ferrer,David,24,128,Away Win,0.932861428,Pinnacle Sports,Best Betting,1.100000,0.0261475708000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,31-08-2013,Sock,Jack,Tipsarevic,Janko,30,102,Away Win,0.799896734,Betway,Odds Checker Mobi,1.450000,0.1598502643000,Away Win,3,1,Completed
US Open,Hard,Grand Slam,01-09-2013,Murray,Andy,Mayer,Florian,106,79,Home Win,0.982511328,Marathonbet.co.uk,Best Betting,1.050000,0.0316368944000,Home Win,3,0,Completed
